loss,mape,val_loss,val_mape
0.06015409901738167,113061.703125,0.015133094973862171,133.6252899169922
0.03372347354888916,263154.875,0.006266624666750431,61.6972770690918
0.019910477101802826,77144.296875,0.007807752583175898,94.59394836425781
0.014958227053284645,62432.16796875,0.0045987507328391075,63.995670318603516
0.010388965718448162,63682.0703125,0.005544700659811497,74.65247344970703
0.00881362147629261,71138.8125,0.005037685856223106,35.16008758544922
0.007476499769836664,69860.953125,0.00477406894788146,35.96455383300781
0.007183527108281851,48083.01171875,0.0032807313837110996,22.534603118896484
0.0062603880651295185,41113.2890625,0.005082719027996063,38.010005950927734
0.006043205037713051,45862.17578125,0.004692385904490948,32.93574142456055
0.005600630305707455,58936.671875,0.003038097405806184,26.6499080657959
0.005572103895246983,19169.59765625,0.0034756562672555447,19.797151565551758
0.005146722309291363,35789.11328125,0.003505542641505599,20.013086318969727
0.005166614893823862,31313.396484375,0.004228191915899515,57.29467010498047
0.00478403689339757,30182.99609375,0.003008610103279352,33.4822883605957
0.004830647259950638,42431.8515625,0.003331464249640703,19.537338256835938
0.004656678065657616,25576.1875,0.0033690703567117453,19.609203338623047
0.0047600530087947845,30563.5703125,0.0031823236495256424,19.386375427246094
0.0045558693818748,28117.42578125,0.0028562129009515047,24.034221649169922
0.00425747549161315,32066.779296875,0.0029898686334490776,32.159000396728516
0.0043563237413764,42530.6015625,0.0035209122579544783,47.382999420166016
0.0043613058514893055,20450.03515625,0.002815143670886755,29.233333587646484
0.004369255155324936,20088.6171875,0.0031665232963860035,19.192649841308594
0.004201613366603851,21314.427734375,0.002814957872033119,22.653385162353516
0.004167961422353983,21605.765625,0.0030620333272963762,40.119014739990234
0.004114771727472544,35361.0625,0.002738968236371875,25.66648292541504
0.004115999210625887,15822.525390625,0.0032261661253869534,43.96696853637695
0.004069459158927202,30951.822265625,0.0040694293566048145,28.585189819335938
0.0041177342645823956,21496.27734375,0.003063717158511281,37.29109191894531
0.004076134413480759,30825.462890625,0.0028298257384449244,19.215360641479492
0.003960408270359039,30797.48046875,0.0030286661349236965,38.343475341796875
0.0038302578032016754,31348.046875,0.002683056052774191,27.687108993530273
0.003994653467088938,21830.03125,0.0026746762450784445,27.79705810546875
0.0038697023410350084,27541.435546875,0.0028391398955136538,33.60047149658203
0.003830552799627185,19515.501953125,0.002696102485060692,24.89211082458496
0.0038188898470252752,35090.12109375,0.0033315878827124834,19.58506965637207
0.003917870577424765,22725.744140625,0.0026516157668083906,28.451370239257812
0.0038215096574276686,24592.673828125,0.0026091686449944973,25.12420654296875
0.003820402082055807,24650.953125,0.0030050473287701607,18.92225456237793
0.0037414238322526217,24015.96875,0.002940614940598607,19.0295467376709
0.0038113680202513933,21722.515625,0.0027289700228720903,33.97239685058594
0.0037548125255852938,35278.43359375,0.002695466158911586,21.60590362548828
0.0036839863751083612,22904.640625,0.0026263180188834667,28.0535831451416
0.0038047200068831444,16644.177734375,0.0026259366422891617,21.890108108520508
0.003603215329349041,20695.048828125,0.0028598683420568705,35.242828369140625
0.0036502499133348465,20252.451171875,0.0026077223010361195,22.879541397094727
0.0037029918748885393,24464.525390625,0.0029811919666826725,38.60352325439453
0.0035992974881082773,24760.291015625,0.004222552292048931,24.299312591552734
0.003700705012306571,21004.455078125,0.0029510734602808952,37.01182556152344
0.00360112264752388,22946.224609375,0.002548851305618882,24.83165168762207
0.0036286301910877228,26927.46484375,0.0025545433163642883,25.324851989746094
0.003538503311574459,27713.4453125,0.0030752625316381454,19.172929763793945
0.0035615889355540276,30100.11328125,0.00254050106741488,21.870309829711914
0.0036080104764550924,18601.513671875,0.0025163523387163877,22.938217163085938
0.0036278890911489725,23945.3828125,0.0027099631261080503,32.43427276611328
0.0035344939678907394,19333.712890625,0.0028578422497957945,19.211849212646484
0.003567715408280492,11843.005859375,0.0025369708891958,26.187517166137695
0.0035326997749507427,21152.74609375,0.002802454400807619,18.839162826538086
0.003596948692575097,28116.634765625,0.0025324728339910507,26.741607666015625
0.003558040363714099,19990.1796875,0.00253866333514452,27.343524932861328
0.003492110874503851,20740.412109375,0.002802441827952862,18.848575592041016
0.0034973998554050922,24503.341796875,0.0026401113718748093,30.0631046295166
0.003568330779671669,22594.701171875,0.0027188912499696016,18.91925811767578
0.00347006949596107,17055.486328125,0.0026638226117938757,33.287357330322266
0.0034898908343166113,17194.6953125,0.002517152577638626,26.672142028808594
0.0035283947363495827,17393.251953125,0.002681989688426256,20.825708389282227
0.0034619634971022606,14403.4501953125,0.002492077648639679,24.253742218017578
0.0033988547511398792,18169.48828125,0.0035595945082604885,23.95233154296875
0.0034865429624915123,27683.734375,0.0025165576953440905,27.303266525268555
0.003451232798397541,27250.982421875,0.0025788412895053625,30.47423553466797
0.003401696914806962,26283.826171875,0.002715195994824171,32.90979766845703
0.003444855799898505,14969.5625,0.0025162578094750643,21.4044246673584
0.003416564781218767,24352.09375,0.0024614129215478897,22.934814453125
0.003326577367261052,21331.611328125,0.0028943174984306097,18.970535278320312
0.003357318928465247,21216.125,0.0024717075284570456,20.786596298217773
0.0033984819892793894,19143.115234375,0.0027111428789794445,30.985595703125
0.003361997427418828,21414.638671875,0.0029400356579571962,18.840608596801758
0.0033834597561508417,9271.8154296875,0.0024927938356995583,20.227521896362305
0.00333731179125607,17220.224609375,0.0029049383010715246,18.835050582885742
0.0033800427336245775,16348.751953125,0.0025080405175685883,20.821104049682617
0.0033300956711173058,17986.94140625,0.002491382649168372,22.101318359375
0.003370850346982479,26183.251953125,0.0025251053739339113,20.512939453125
0.003306980011984706,23913.89453125,0.002554380102083087,19.92864227294922
0.003314313245937228,27941.19140625,0.0024785047862678766,20.666946411132812
0.003429583739489317,19921.69140625,0.0025813814718276262,19.904321670532227
0.0032139765098690987,28129.251953125,0.0028347396291792393,18.83294677734375
0.0033364780247211456,13226.1611328125,0.0024578559678047895,21.776981353759766
0.003348548198118806,23374.123046875,0.0026118976529687643,19.50940704345703
0.0033069169148802757,16193.626953125,0.0024466924369335175,22.371530532836914
0.0033308567944914103,22365.59765625,0.002525608753785491,26.550092697143555
0.0033118154387921095,17560.041015625,0.0024562019389122725,23.172319412231445
0.0032765318173915148,11420.1708984375,0.002460396382957697,21.9148006439209
0.0032841453794389963,30331.9921875,0.0024690262507647276,25.668323516845703
0.003325355239212513,23210.58203125,0.00249096448533237,21.038755416870117
0.0032395506277680397,23977.2578125,0.0027561781462281942,32.286678314208984
0.0033014642540365458,27054.162109375,0.0025446219369769096,19.46227264404297
0.003278463613241911,16123.357421875,0.002454564906656742,25.620187759399414
0.003302609547972679,21978.634765625,0.002453314606100321,25.340103149414062
0.0032747683580964804,14714.5712890625,0.0024138297885656357,21.409204483032227
0.0033662929199635983,28419.11328125,0.002447707112878561,25.299659729003906
0.0032627107575535774,19639.865234375,0.0024506901390850544,21.767253875732422
0.003275713650509715,19528.1484375,0.0024507115595042706,25.623348236083984
0.003231479786336422,16743.61328125,0.0036215917207300663,21.831270217895508
0.0032953820191323757,14091.6455078125,0.0024932625237852335,27.436660766601562
0.0032148021273314953,22258.005859375,0.002763186115771532,18.875215530395508
0.0032792992424219847,22526.74609375,0.0024381952825933695,24.665571212768555
0.003246079431846738,22035.41015625,0.0024151955731213093,22.420379638671875
0.0032780987676233053,28188.927734375,0.0025356796104460955,19.627843856811523
0.0032107774168252945,14816.28125,0.002868796931579709,19.18242645263672
0.0032050623558461666,28616.5703125,0.003123546950519085,20.140722274780273
0.0032008367124944925,16737.94921875,0.002451499691233039,23.851472854614258
0.0031952830031514168,26311.658203125,0.0024247770197689533,24.16963005065918
0.003211960894986987,22364.01171875,0.002503835828974843,20.827850341796875
0.0031692145857959986,20885.658203125,0.0024508105125278234,24.79016876220703
0.003186881775036454,21715.7421875,0.002545539289712906,21.56399154663086
0.0032004753593355417,18579.19921875,0.0024242594372481108,24.046388626098633
0.0031454009003937244,27472.705078125,0.003218639874830842,20.917728424072266
0.0032328765373677015,12313.17578125,0.0024236782919615507,24.50823402404785
0.0031779613345861435,15566.5029296875,0.002508074278011918,20.347654342651367
0.003241961123421788,21610.7265625,0.0024581970646977425,19.90729522705078
0.003236284013837576,19720.435546875,0.0024347335565835238,23.604238510131836
0.0031784288585186005,18463.99609375,0.002631218172609806,31.257240295410156
0.0031491608824580908,25772.16015625,0.0024080874864012003,22.4600887298584
0.003151142504066229,25526.62109375,0.0025845507625490427,18.973188400268555
0.003153314348310232,21247.822265625,0.002546182367950678,29.667104721069336
0.0032082791440188885,16022.0703125,0.002418078714981675,23.396026611328125
0.0031519478652626276,18643.296875,0.002449893159791827,22.0645694732666
0.003140856511890888,25764.619140625,0.00280472869053483,32.513248443603516
0.0031479450408369303,23761.490234375,0.002928603906184435,19.096412658691406
0.003165173577144742,29550.033203125,0.0026967497542500496,18.941129684448242
0.003158659441396594,10974.48828125,0.0024375556968152523,23.453426361083984
0.00315167848020792,20082.4609375,0.00246228463947773,25.824981689453125
0.003162234555929899,25649.31640625,0.002556328196078539,19.444549560546875
0.0031213180627673864,16144.3193359375,0.0024536584969609976,25.51619529724121
0.0031327055767178535,22414.630859375,0.0025469299871474504,19.168903350830078
0.0031813743989914656,20214.611328125,0.002395191229879856,21.500717163085938
0.0031196351628750563,17612.458984375,0.002765912562608719,19.273609161376953
0.0031225751154124737,16450.103515625,0.0025525614619255066,20.232614517211914
0.0031921586487442255,29289.8671875,0.0026775712613016367,19.27626609802246
0.0031845150515437126,34434.765625,0.0025215207133442163,19.096227645874023
0.003182145766913891,31086.36328125,0.002464436227455735,21.812143325805664
0.003057657042518258,25638.826171875,0.0029708188958466053,19.490806579589844
0.00312655046582222,13176.4677734375,0.002675784984603524,19.554468154907227
0.0031319456174969673,16300.5146484375,0.0024652467109262943,20.421972274780273
0.0030946889892220497,21149.470703125,0.0025797104462981224,20.28762435913086
0.0031073109712451696,17929.93359375,0.0024162130430340767,21.39447593688965
0.0031094802543520927,19617.451171875,0.0024233160074800253,23.58839225769043
0.003137593623250723,21486.3203125,0.00243657105602324,22.495346069335938
0.0031320368871092796,10307.978515625,0.002394983544945717,22.56443214416504
0.0031045563519001007,17351.994140625,0.003011333290487528,19.834012985229492
