loss,mape,val_loss,val_mape
0.01971150003373623,75521.2734375,0.0058987932279706,36.478973388671875
0.008992886170744896,45254.59375,0.005374626722186804,28.665142059326172
0.0080865528434515,36348.171875,0.004667145665735006,32.950439453125
0.007287157699465752,41731.14453125,0.004930759780108929,38.09265899658203
0.0071124667301774025,36439.38671875,0.004337896592915058,36.68561553955078
0.006480702199041843,33436.9140625,0.003919036127626896,33.1105842590332
0.006148098036646843,30478.216796875,0.006170283071696758,22.086475372314453
0.0057486617006361485,37189.9453125,0.003266911255195737,24.220720291137695
0.005173904821276665,32050.703125,0.0035651875659823418,20.71944236755371
0.005089696031063795,29695.791015625,0.004288628231734037,20.784460067749023
0.005090942606329918,31930.16015625,0.0035135578364133835,33.70481872558594
0.004769922234117985,25305.43359375,0.0026800823397934437,23.391849517822266
0.0046990904957056046,28833.453125,0.0026088834274560213,23.922161102294922
0.0043824282474815845,22741.59765625,0.002918136538937688,28.185100555419922
0.0043629310093820095,24983.91015625,0.0027386986184865236,24.014293670654297
0.0043407767079770565,22352.298828125,0.004871441517025232,20.97212028503418
0.0041125863790512085,34221.91796875,0.004918670281767845,21.1589412689209
0.004234157036989927,25902.181640625,0.0033291655126959085,27.625015258789062
0.004212162457406521,29830.361328125,0.003327631391584873,28.126632690429688
0.00411155866459012,30631.69921875,0.0024112791288644075,23.21991729736328
0.0038570065516978502,28558.087890625,0.00238911178894341,22.607789993286133
0.003961682785302401,28006.501953125,0.0023695454001426697,21.733272552490234
0.003858941840007901,24994.205078125,0.0023505359422415495,20.26274299621582
0.003947545774281025,29695.955078125,0.0023452132008969784,22.843273162841797
0.003747925627976656,24704.486328125,0.0024456914979964495,19.730958938598633
0.003845612285658717,26702.048828125,0.002372696762904525,20.699094772338867
0.003726429305970669,25823.42578125,0.0027334545738995075,19.975683212280273
0.0036665366496890783,26496.07421875,0.002910200972110033,18.881467819213867
0.0036509183701127768,21918.025390625,0.0030546679627150297,18.80878257751465
0.0036482864525169134,22765.962890625,0.0027435070369392633,18.609535217285156
0.003680621972307563,20106.1796875,0.0023265245836228132,19.795392990112305
0.0035722374450415373,27690.29296875,0.002473213244229555,18.258317947387695
0.003728310577571392,25140.98046875,0.0022971155121922493,19.089523315429688
0.003456731094047427,27653.705078125,0.0028685929719358683,18.917789459228516
0.0035648038610816,19336.71484375,0.0024435557425022125,18.619102478027344
0.0035495981574058533,29649.203125,0.002452185843139887,24.630382537841797
0.003573775989934802,29178.841796875,0.002357880584895611,19.863754272460938
0.003422339679673314,22312.255859375,0.0022493437863886356,19.615432739257812
0.003376156324520707,20888.966796875,0.002389044500887394,18.283203125
0.003489329246804118,28453.6328125,0.0025320565328001976,23.243709564208984
0.003470356808975339,24270.943359375,0.0023492833133786917,19.89206314086914
0.0033871526829898357,25768.73828125,0.0023094776552170515,18.404272079467773
0.003364033531397581,25747.31640625,0.0022974275052547455,18.145048141479492
0.0033591887913644314,25795.68359375,0.0022015850991010666,19.32244300842285
0.0033201014157384634,24219.578125,0.0024296361953020096,18.2075252532959
0.003414000617340207,19228.1640625,0.0031857984140515327,19.285442352294922
0.003337156493216753,22591.294921875,0.002215036889538169,20.61751937866211
0.003356561064720154,24890.166015625,0.0021902392618358135,19.42228126525879
0.0032789548859000206,21863.755859375,0.0025974521413445473,19.208698272705078
0.003327486105263233,23066.888671875,0.0024901567958295345,18.31841468811035
0.003429570933803916,26049.279296875,0.002228778786957264,19.106901168823242
0.003326088422909379,24226.001953125,0.0022015899885445833,18.806169509887695
0.0032816093880683184,18594.19921875,0.002191302366554737,19.760028839111328
0.00326024042442441,29616.728515625,0.0021889149211347103,18.981342315673828
0.003237671684473753,23791.201171875,0.0022765074390918016,23.02935028076172
0.0032916672062128782,18986.14453125,0.002179581206291914,19.17774200439453
0.0032084640115499496,26733.7421875,0.0022952447179704905,20.420747756958008
0.003239287994801998,22807.365234375,0.002554310718551278,19.487321853637695
0.00321785151027143,23667.705078125,0.0024207858368754387,18.40214729309082
0.0031795999966561794,20962.08203125,0.0021899533458054066,18.22149085998535
0.0031937777530401945,24807.26953125,0.0022044091019779444,19.977245330810547
0.0032016688492149115,24542.96875,0.00225846073590219,18.464296340942383
0.0031668783631175756,22858.068359375,0.002283806214109063,20.084943771362305
0.003170285141095519,19224.107421875,0.0023021262604743242,21.170408248901367
0.0031406099442392588,24192.509765625,0.0025573058519512415,18.51095962524414
0.003147680778056383,20450.00390625,0.002267219591885805,22.498125076293945
0.003142747562378645,14526.048828125,0.002199129667133093,18.438379287719727
0.0032089955639094114,17813.7734375,0.002193454187363386,18.825105667114258
